video_id,video_url,description
5415,https://mtc.cdn.vine.co/r/videos/745E1882B21356555714293882880_53bd3658f0a.21.0.D2CDBA96-8B77-4107-A7F2-8EA20FD496CB.mp4,A group of men are playing volleyball on a beach on a sunny day.
5415,https://mtc.cdn.vine.co/r/videos/745E1882B21356555714293882880_53bd3658f0a.21.0.D2CDBA96-8B77-4107-A7F2-8EA20FD496CB.mp4,men are playing beach volleyball when one is hit in the head and falls down but the game goes on and he gets back up
5422,https://mtc.cdn.vine.co/r/videos/1FD39EEAC81306455361548918784_453bc6e1a49.5.1.8741147330941754955.mp4,Young man sits on shelf in refrigerator with pot on his head
5422,https://mtc.cdn.vine.co/r/videos/1FD39EEAC81306455361548918784_453bc6e1a49.5.1.8741147330941754955.mp4,"a man, opening the lower door of a fridge, gets startled seeing a little man sitting there, in the kitchen"
5422,https://mtc.cdn.vine.co/r/videos/1FD39EEAC81306455361548918784_453bc6e1a49.5.1.8741147330941754955.mp4,A man sits in a refrigerator with a pot on his head and surprises another man when he opens the door.
5422,https://mtc.cdn.vine.co/r/videos/1FD39EEAC81306455361548918784_453bc6e1a49.5.1.8741147330941754955.mp4,a man gasped when he opened the refrigerator in the kitchen and finds a very short man wearing a red shirt and a pot on his head inside
5422,https://mtc.cdn.vine.co/r/videos/1FD39EEAC81306455361548918784_453bc6e1a49.5.1.8741147330941754955.mp4,A young man in a red shirt and a cooking pot for a hat sits in the lower section of a white refrigerator and when someone opens the door he scares them
5423,https://v.cdn.vine.co/r/videos/F7774733E51163514292553822208_3bc48567320.1.5.9848532289984276976.mp4,"In living room, a owl flies and lands on a wooden stand"
5423,https://v.cdn.vine.co/r/videos/F7774733E51163514292553822208_3bc48567320.1.5.9848532289984276976.mp4,"a bird, that looks like an owl, is flying form one side of the room to the other."
5423,https://v.cdn.vine.co/r/videos/F7774733E51163514292553822208_3bc48567320.1.5.9848532289984276976.mp4,In a room an owl comes off of its perch and flies toward the camera and lands in slow motion.
5423,https://v.cdn.vine.co/r/videos/F7774733E51163514292553822208_3bc48567320.1.5.9848532289984276976.mp4,Inside an owl flies forward from one perch to one just in front of the camera
5423,https://v.cdn.vine.co/r/videos/F7774733E51163514292553822208_3bc48567320.1.5.9848532289984276976.mp4,"In a room, a slow motion, the video shows a small owl jump from its perch and fly to a perch directly in front of the camera."
5426,https://mtc.cdn.vine.co/r/videos_h264high/4C600BF12A1343434731001470976_53bfdfc9295.17.0.10140683404757084265.mp4,A girl with pigtails goes towards a boy with outstretched arms as if to hug each other and she bends and avoids his embrace
5426,https://mtc.cdn.vine.co/r/videos_h264high/4C600BF12A1343434731001470976_53bfdfc9295.17.0.10140683404757084265.mp4,"Standing against wall to wall board saying Magcon, young boy extends arms to oncoming man but man bends and avoids leaving boy arms still outstretched."
5426,https://mtc.cdn.vine.co/r/videos_h264high/4C600BF12A1343434731001470976_53bfdfc9295.17.0.10140683404757084265.mp4,A boy passes another boy standing up against a white wall in a room.
5426,https://mtc.cdn.vine.co/r/videos_h264high/4C600BF12A1343434731001470976_53bfdfc9295.17.0.10140683404757084265.mp4,a boy walks past another boy who has held his arms out for a greeting but the first boy ducks under the arms and keeps going as the second boy looks after him with a puzzled expression
5426,https://mtc.cdn.vine.co/r/videos_h264high/4C600BF12A1343434731001470976_53bfdfc9295.17.0.10140683404757084265.mp4,"As a young man stands in front of a large panel with company logos all over it, another approaches him but dodges a hug from him."
5428,https://mtc.cdn.vine.co/r/videos/6A0B29822B1308446027317161984_4bea1ec4c94.5.1.12591098073816287212.mp4,African man taking a photo of himself holding a black and white patterned shoe
5428,https://mtc.cdn.vine.co/r/videos/6A0B29822B1308446027317161984_4bea1ec4c94.5.1.12591098073816287212.mp4,"Man takes a selfie of himself holding black and white shoe, then selfie is shown."
5428,https://mtc.cdn.vine.co/r/videos/6A0B29822B1308446027317161984_4bea1ec4c94.5.1.12591098073816287212.mp4,A young black man holds up a black and white tennis shoe and takes a selfie in a room in front of a black and white wall.
5428,https://mtc.cdn.vine.co/r/videos/6A0B29822B1308446027317161984_4bea1ec4c94.5.1.12591098073816287212.mp4,"a man takes a selfie while he holds a black and white thing in front of the camera, then the image shifts to the selfie he has taken"
5428,https://mtc.cdn.vine.co/r/videos/6A0B29822B1308446027317161984_4bea1ec4c94.5.1.12591098073816287212.mp4,A man holds a designer athletic shoe next to his head to take a selfie.
5430,https://mtc.cdn.vine.co/r/videos/AF3EA52C5A1038833256382230528_1a02f6b26fb.4.7.2364338544542516932_ZaElReO7ixE0pTv2wbXMFznSyu63SaPv9.nxJ_2jg3vXnA3ntG0aM5POBqDYrVsc.mp4,On a stage with people in colorful costumes man peeks behind red curtain
5430,https://mtc.cdn.vine.co/r/videos/AF3EA52C5A1038833256382230528_1a02f6b26fb.4.7.2364338544542516932_ZaElReO7ixE0pTv2wbXMFznSyu63SaPv9.nxJ_2jg3vXnA3ntG0aM5POBqDYrVsc.mp4,"a young man wearing a blue suit, is pulling a curtain, looking in and returns to a group of young men wearing costumes, staring at him."
5430,https://mtc.cdn.vine.co/r/videos/AF3EA52C5A1038833256382230528_1a02f6b26fb.4.7.2364338544542516932_ZaElReO7ixE0pTv2wbXMFznSyu63SaPv9.nxJ_2jg3vXnA3ntG0aM5POBqDYrVsc.mp4,A man in a suit on a television set sticks his head behind a curtain and yells while other people watch and laugh.
5430,https://mtc.cdn.vine.co/r/videos/AF3EA52C5A1038833256382230528_1a02f6b26fb.4.7.2364338544542516932_ZaElReO7ixE0pTv2wbXMFznSyu63SaPv9.nxJ_2jg3vXnA3ntG0aM5POBqDYrVsc.mp4,a young Asian man dressed in a suit called for another person backstage
5430,https://mtc.cdn.vine.co/r/videos/AF3EA52C5A1038833256382230528_1a02f6b26fb.4.7.2364338544542516932_ZaElReO7ixE0pTv2wbXMFznSyu63SaPv9.nxJ_2jg3vXnA3ntG0aM5POBqDYrVsc.mp4,During a show inside an apparent studio set with costumed character contestants a man walks to curtain and peeks through curtain and says something and then hears an animal-like noise.
5431,https://v.cdn.vine.co/r/videos_h264high/2AF0C929811341825073036017664_SW_WEBM_146289023528121599acb10.mp4,Asian teenage girls cupping their hands around their mouths and yelling
5431,https://v.cdn.vine.co/r/videos_h264high/2AF0C929811341825073036017664_SW_WEBM_146289023528121599acb10.mp4,Several Asian women appear in sequence smiling and raising both hands around open mouth against similar painted backgrounds.
5431,https://v.cdn.vine.co/r/videos_h264high/2AF0C929811341825073036017664_SW_WEBM_146289023528121599acb10.mp4,Young Asians hold hands along side their mouths and shout
5431,https://v.cdn.vine.co/r/videos_h264high/2AF0C929811341825073036017664_SW_WEBM_146289023528121599acb10.mp4,Asian woman are holding their hands up to their faces yelling inside of a room.
5431,https://v.cdn.vine.co/r/videos_h264high/2AF0C929811341825073036017664_SW_WEBM_146289023528121599acb10.mp4,"one at a time, several asian women shout in front of the camera"
5432,https://mtc.cdn.vine.co/r/videos/ED9409E7A71386096717354954752_53334b95c84.35.0.7B37F80D-F222-48FE-B494-711CE9969BC1.mp4,"In a studio with pink lighting, blonde woman in sparkly silver top sings nto microphone"
5432,https://mtc.cdn.vine.co/r/videos/ED9409E7A71386096717354954752_53334b95c84.35.0.7B37F80D-F222-48FE-B494-711CE9969BC1.mp4,a blond young woman with headphones is singing to the mic.
5432,https://mtc.cdn.vine.co/r/videos/ED9409E7A71386096717354954752_53334b95c84.35.0.7B37F80D-F222-48FE-B494-711CE9969BC1.mp4,A blond woman sings into a microphone in a studio while two men clap and laugh.
5432,https://mtc.cdn.vine.co/r/videos/ED9409E7A71386096717354954752_53334b95c84.35.0.7B37F80D-F222-48FE-B494-711CE9969BC1.mp4,two black men laughing and a woman wearing a head set singing in a radio studio
5432,https://mtc.cdn.vine.co/r/videos/ED9409E7A71386096717354954752_53334b95c84.35.0.7B37F80D-F222-48FE-B494-711CE9969BC1.mp4,A girls sings into a microphone while the people taping her clap and laugh and say SHE GOT IT
5440,https://v.cdn.vine.co/r/videos/F724F623F11214831149315682304_3c181f5b964.3.2.12606193199230250079.mp4,Four girls in white blouses and dark skirts tug on front of a vending machine indoors
5440,https://v.cdn.vine.co/r/videos/F724F623F11214831149315682304_3c181f5b964.3.2.12606193199230250079.mp4,"four Asian girls are standing in front of a vending machine laugh and talk, in a room."
5440,https://v.cdn.vine.co/r/videos/F724F623F11214831149315682304_3c181f5b964.3.2.12606193199230250079.mp4,Three asian girls in school uniforms beat on a soda machine and laugh.
5440,https://v.cdn.vine.co/r/videos/F724F623F11214831149315682304_3c181f5b964.3.2.12606193199230250079.mp4,a group of four Asian young girls laughing while hitting a vending machine to get a drink
5440,https://v.cdn.vine.co/r/videos/F724F623F11214831149315682304_3c181f5b964.3.2.12606193199230250079.mp4,Three girls in school uniforms indoor perform some sort of contest in front of a vending machine with drinks inside.
5442,https://mtc.cdn.vine.co/r/videos/9AC4A17B9D1231789395544776704_323ca4f4c99.4.2.8507466648283571796.mp4,Two men in sunglasses meet in front of a wooden fence and shake hands and then the smaller man is riding on the shoulders of the taller man outside during daylight
5442,https://mtc.cdn.vine.co/r/videos/9AC4A17B9D1231789395544776704_323ca4f4c99.4.2.8507466648283571796.mp4,"Sunny day when two men meet outside, both wearing sunglasses, one also wearing a hat, and one ends up riding the shoulders of the other."
5442,https://mtc.cdn.vine.co/r/videos/9AC4A17B9D1231789395544776704_323ca4f4c99.4.2.8507466648283571796.mp4,Two men shake hands by wood fence then the taller one carries the other on his shoulders on sunny day
5442,https://mtc.cdn.vine.co/r/videos/9AC4A17B9D1231789395544776704_323ca4f4c99.4.2.8507466648283571796.mp4,A man in a white shirt greets another man and he ends up on carrying him on his shoulders outside on a sunny day.
5442,https://mtc.cdn.vine.co/r/videos/9AC4A17B9D1231789395544776704_323ca4f4c99.4.2.8507466648283571796.mp4,two men greet each other in front of a wooden fence then the larger man carries the smaller one on his shoulders
5455,https://mtc.cdn.vine.co/r/videos/585393EBD21375517283073630208_5ba5e3f0c38.29.0.731C6BC2-74C2-4465-B378-B26B8506D34C.mp4,Several young Asians dance about
5455,https://mtc.cdn.vine.co/r/videos/585393EBD21375517283073630208_5ba5e3f0c38.29.0.731C6BC2-74C2-4465-B378-B26B8506D34C.mp4,"a group of 5 Asian boys are dancing, in a room."
5455,https://mtc.cdn.vine.co/r/videos/585393EBD21375517283073630208_5ba5e3f0c38.29.0.731C6BC2-74C2-4465-B378-B26B8506D34C.mp4,Several young asian men are dancing and mugging to the camera while young girls scream.
5455,https://mtc.cdn.vine.co/r/videos/585393EBD21375517283073630208_5ba5e3f0c38.29.0.731C6BC2-74C2-4465-B378-B26B8506D34C.mp4,A group of Asian young men dancing and making faces in an indoor garage
5455,https://mtc.cdn.vine.co/r/videos/585393EBD21375517283073630208_5ba5e3f0c38.29.0.731C6BC2-74C2-4465-B378-B26B8506D34C.mp4,"During the day, older teens dancing and gyrating to music with oriental lettering on screen."
5465,https://mtc.cdn.vine.co/r/videos/494D1AA6051100230558564700160_1ad6b8c5978.3.2.mp4,Outdoors a baby goat bleats as it is held by a person
5465,https://mtc.cdn.vine.co/r/videos/494D1AA6051100230558564700160_1ad6b8c5978.3.2.mp4,"a man is holding and talking to a noisy goat kid, outdoors, at day time."
5465,https://mtc.cdn.vine.co/r/videos/494D1AA6051100230558564700160_1ad6b8c5978.3.2.mp4,A woman in a blue shirt holding a baby goat which is yelling at her while she laughs.
5465,https://mtc.cdn.vine.co/r/videos/494D1AA6051100230558564700160_1ad6b8c5978.3.2.mp4,a newly born goat makes vocal noises as she is being held by a woman outdoors
5465,https://mtc.cdn.vine.co/r/videos/494D1AA6051100230558564700160_1ad6b8c5978.3.2.mp4,A man ins a blue shirt outside during the day hold a baby goat and the man talks to the goat and the goat answers each time with a hi pitched cry.
5481,https://v.cdn.vine.co/r/videos/B78681122F1330712084585283584_5385c3cecfd.9.0.3585846194630511478.mp4,Two African men boxing in a ring when the one in white shorts knocks the other one down
5481,https://v.cdn.vine.co/r/videos/B78681122F1330712084585283584_5385c3cecfd.9.0.3585846194630511478.mp4,"Boxing ring, one punch and a fighter is down but all except ref are laughing."
5481,https://v.cdn.vine.co/r/videos/B78681122F1330712084585283584_5385c3cecfd.9.0.3585846194630511478.mp4,In boxing ring man in gold trunks is knocked down by one in white trunks
5481,https://v.cdn.vine.co/r/videos/B78681122F1330712084585283584_5385c3cecfd.9.0.3585846194630511478.mp4,A man in white shorts knocks another man in black shorts down while spectators watch in a boxing ring.
5481,https://v.cdn.vine.co/r/videos/B78681122F1330712084585283584_5385c3cecfd.9.0.3585846194630511478.mp4,one boxer knocks another down and the ref tells the upright one to go away from the man who is down
5483,https://mtc.cdn.vine.co/r/videos/A600918E831088433081179930624_1f58118728b.3.2.mp4,Indoors by brick wall two children move their arms and bodies
5483,https://mtc.cdn.vine.co/r/videos/A600918E831088433081179930624_1f58118728b.3.2.mp4,a black boy and a black girl are dancing in a room.
5483,https://mtc.cdn.vine.co/r/videos/A600918E831088433081179930624_1f58118728b.3.2.mp4,A shirtless boy and a girl in pajamas dance in front of a brick fireplace.
5483,https://mtc.cdn.vine.co/r/videos/A600918E831088433081179930624_1f58118728b.3.2.mp4,Two African American children dancing soft rhythmic music separately inside a house
5483,https://mtc.cdn.vine.co/r/videos/A600918E831088433081179930624_1f58118728b.3.2.mp4,"Tow young children dancing, the boy bare chested and the girl in pajamas next to a brick wall or fireplace inside a room with music playing"
5486,https://v.cdn.vine.co/r/videos_h264high/4111C6A6591374872919825895424_59084efe205.29.1.89C3B501-6D89-40D8-BC32-03E7D24B1E64.mp4,Two men sit in car with seat belts on and sing
5486,https://v.cdn.vine.co/r/videos_h264high/4111C6A6591374872919825895424_59084efe205.29.1.89C3B501-6D89-40D8-BC32-03E7D24B1E64.mp4,two boys seated in a car are singing.
5486,https://v.cdn.vine.co/r/videos_h264high/4111C6A6591374872919825895424_59084efe205.29.1.89C3B501-6D89-40D8-BC32-03E7D24B1E64.mp4,"Two men dressed in black, sitting in a car with black interior sing along with a song."
5486,https://v.cdn.vine.co/r/videos_h264high/4111C6A6591374872919825895424_59084efe205.29.1.89C3B501-6D89-40D8-BC32-03E7D24B1E64.mp4,two African American men dressed in black are seated inside a car singing and listening to rap music
